STARNDARD	z
5042	3.942744324
5043	3.939842209
5044	3.942744324
5045	3.952475248
5046	3.951485149
5047	3.951533136
5048	3.950641658
5049	3.945705824
5050	3.942631058
5051	3.940828402
5052	3.938795656
5053	3.946534653
5054	3.942800789
5055	3.941929134
5056	3.942913386
5057	3.949654492
5058	3.949554896
5059	3.945705824
5060	3.944827586
5061	3.939156035
5062	3.944936087
5063	3.941118744
5064	3.940196078
5065	3.94980315
5066	3.955577493
5067	3.952755906
5068	3.951628825
5069	3.947731755
5070	3.945866142
5071	3.946850394
5072	3.946692991
5073	3.945759369
5074	3.945705824
5075	3.942800789
5076	3.94076999
5077	3.941871921
5078	3.943897638
5079	3.952755906
5080	3.951676529
5081	3.954590326
5082	3.95270936
5083	3.955708661
5084	3.955665025
5085	3.956650246
5086	3.959446093
5087	3.961500494
5088	3.956607495
5089	3.951724138
5090	3.953694581
5091	3.950690335
5092	3.947885939
5093	3.94891945
5094	3.948717949
5095	3.941929134
5096	3.94679803
5097	3.938053097
5098	3.942043222
5099	3.945972495
5100	3.946954813
5101	3.947006869
5102	3.947988224
5103	3.945972495
5104	3.948717949
5105	3.949852507
5106	3.945919371
5107	3.945866142
5108	3.942969518
5109	3.94488189
5110	3.941871921
5111	3.94100295
5112	3.943897638
5113	3.947885939
5114	3.951724138
5115	3.951819076
5116	3.949852507
5117	3.956692913
5118	3.95481336
5119	3.954946131
5120	3.953921569
5121	3.955795678
5122	3.956735497
5123	3.959645669
5124	3.962524655
5125	3.951866405
5126	3.954500495
5127	3.956607495
5128	3.961538462
5129	3.953740157
5130	3.956564659
5131	3.957509881
5132	3.955708661
5133	3.959645669
5134	3.963510848
5135	3.959566075
5136	3.959605911
5137	3.955665025
5138	3.956607495
5139	3.952848723
5140	3.959605911
5141	3.962524655
5142	3.957677165
5143	3.954768928
5144	3.951724138
5145	3.953785644
5146	3.956650246
5147	3.951724138
5148	3.951676529
5149	3.958538993
5150	3.956564659
5151	3.956521739
5152	3.949654492
5153	3.95256917
5154	3.953557312
5155	3.945812808
5156	3.945705824
5157	3.936883629
5158	3.942517344
5159	3.941526264
5160	3.946534653
5161	3.936883629
5162	3.938735178
5163	3.941468254
5164	3.94047619
5165	3.942574257
5166	3.953326713
5167	3.953419227
5168	3.954319762
5169	3.948667325
5170	3.951581028
5171	3.951533136
5172	3.95256917
5173	3.946745562
5174	3.95256917
5175	3.951533136
5176	3.955401388
5177	3.955357143
5178	3.957425743
5179	3.954455446
5180	3.951533136
5181	3.947524752
5182	3.938735178
5183	3.943564356
5184	3.952522255
5185	3.952428147
5186	3.949554896
5187	3.949454906
5188	3.949454906
5189	3.947472745
5190	3.950544016
5191	3.96119403
5192	3.955223881
5193	3.954365079
5194	3.958250497
5195	3.957171315
5196	3.946215139
5197	3.947316103
5198	3.954137587
5199	3.943452381
5200	3.94041708
5201	3.945273632
5202	3.949152542
5203	3.946161515
5204	3.947263682
5205	3.952095808
5206	3.958083832
5207	3.957042957
5208	3.952095808
5209	3.946161515
5210	3.939303483
5211	3.941117764
5212	3.943113772
5213	3.945273632
5214	3.941410129
5215	3.936318408
5216	3.936570862
5217	3.939243028
5218	3.947947948
5219	3.954045954
5220	3.949152542
5221	3.944167498
5222	3.951048951
5223	3.945273632
5224	3.946322068
5225	3.944609298
5226	3.947368421
5227	3.938430983
5228	3.94041708
5229	3.948103792
5230	3.945164506
5231	3.951243781
5232	3.954137587
5233	3.957128614
5234	3.945436508
5235	3.955179283
5236	3.954365079
5237	3.951340616
5238	3.946322068
5239	3.941468254
5240	3.938553023
5241	3.938492063
5242	3.935515873
5243	3.941410129
5244	3.939303483
5245	3.94041708
5246	3.94123506
5247	3.947211155
5248	3.940594059
5249	3.93768546
5250	3.946215139
5251	3.947316103
5252	3.946428571
5253	3.954045954
5254	3.962
5255	3.952428147
5256	3.94836147
5257	3.942460317
5258	3.94041708
5259	3.943396226
5260	3.947368421
5261	3.945436508
5262	3.946215139
5263	3.953233831
5264	3.950248756
5265	3.939484127
5266	3.942231076
5267	3.938123752
5268	3.939182453
5269	3.941941942
5270	3.937313433
5271	3.932472691
5272	3.933333333
5273	3.932539683
5274	3.935258964
5275	3.947843531
5276	3.93993994
5277	3.937313433
5278	3.933200399
5279	3.942942943
5280	3.930278884
5281	3.937125749
5282	3.94011976
5283	3.94884654
5284	3.94488978
5285	3.936444886
5286	3.944223108
5287	3.942231076
5288	3.943396226
5289	3.942345924
5290	3.944499504
5291	3.941468254
5292	3.953280318
5293	3.958208955
5294	3.96318408
5295	3.95734127
5296	3.957425743
5297	3.952522255
5298	3.956349206
5299	3.961271102
5300	3.959244533
5301	3.955401388
5302	3.963220676
5303	3.963220676
5304	3.964285714
5305	3.96222664
5306	3.959285005
5307	3.965174129
5308	3.963220676
5309	3.964143426
5310	3.960238569
5311	3.96119403
5312	3.964107677
5313	3.962151394
5314	3.956218905
5315	3.96506986
5316	3.95920398
5317	3.95721393
5318	3.956175299
5319	3.958167331
5320	3.953280318
5321	3.956175299
5322	3.950248756
5323	3.954274354
5324	3.946587537
5325	3.936883629
5326	3.953280318
5327	3.956349206
5328	3.957383548
5329	3.963293651
5330	3.959486166
5331	3.957509881
5332	3.951628825
5333	3.951485149
5334	3.950445986
5335	3.953373016
5336	3.959244533
5337	3.952475248
5338	3.954455446
5339	3.950641658
5340	3.948768473
5341	3.951533136
5342	3.948616601
5343	3.950690335
5344	3.954635108
5345	3.951771654
5346	3.961309524
5347	3.962264151
5348	3.960435213
5349	3.959446093
5350	3.956392468
5351	3.956305859
5352	3.955357143
5353	3.951292247
5354	3.949354518
5355	3.953280318
5356	3.958083832
5357	3.956131605
5358	3.967032967
5359	3.96222664
5360	3.945382324
5361	3.951951952
5362	3.950199203
5363	3.95114656
5364	3.953233831
5365	3.958041958
5366	3.949304175
5367	3.953187251
5368	3.959081836
5369	3.965
5370	3.962151394
5371	3.95920398
5372	3.950298211
5373	3.95508982
5374	3.944223108
5375	3.951
5376	3.94510978
5377	3.940239044
5378	3.946107784
5379	3.952905812
5380	3.950199203
5381	3.946161515
5382	3.94994995
5383	3.955823293
5384	3.953768844
5385	3.950950951
5386	3.946107784
5387	3.94884654
5388	3.943113772
5389	3.948897796
5390	3.955778894
5391	3.948
5392	3.949
5393	3.941176471
5394	3.951048951
5395	3.941117764
5396	3.943
5397	3.939243028
5398	3.944223108
5399	3.951097804
5400	3.946161515
5401	3.947158524
5402	3.945273632
5403	3.944333996
5404	3.947158524
5405	3.950199203
5406	3.957256461
5407	3.967032967
5408	3.965174129
5409	3.959244533
5410	3.958291956
5411	3.960278054
5412	3.96432111
5413	3.962301587
5414	3.962301587
5415	3.954410307
5416	3.957383548
5417	3.959365709
5418	3.963293651
5419	3.96031746
5420	3.959446093
5421	3.96531219
5422	3.956607495
5423	3.96432111
5424	3.964356436
5425	3.970238095
5426	3.971230159
5427	3.972249752
5428	3.970267592
5429	3.971230159
5430	3.96735905
5431	3.970267592
5432	3.969215492
5433	3.966336634
5434	3.968316832
5435	3.969246032
5436	3.968316832
5437	3.967196819
5438	3.971230159
5439	3.96933729
5440	3.970267592
5441	3.965380811
5442	3.963438735
5443	3.96039604
5444	3.96432111
5445	3.966336634
5446	3.970238095
5447	3.969246032
5448	3.963438735
5449	3.960513327
5450	3.961347869
5451	3.958415842
5452	3.958498024
5453	3.962376238
5454	3.955489614
5455	3.952522255
5456	3.958374628
5457	3.957383548
5458	3.947680158
5459	3.948412698
5460	3.945436508
5461	3.955223881
5462	3.951243781
5463	3.944389275
5464	3.946322068
5465	3.944554455
5466	3.951292247
5467	3.944499504
5468	3.950445986
5469	3.952380952
5470	3.947576657
5471	3.947628458
5472	3.9408867
5473	3.943786982
5474	3.942857143
5475	3.940019666
5476	3.942744324
5477	3.954500495
5478	3.949654492
5479	3.951676529
5480	3.951581028
5481	3.944773176
5482	3.948514851
5483	3.951485149
5484	3.950544016
5485	3.953603159
5486	3.955489614
5487	3.950641658
5488	3.948717949
5489	3.943731491
5490	3.946640316
5491	3.943897638
5492	3.941871921
5493	3.944827586
5494	3.947783251
5495	3.950738916
5496	3.95270936
5497	3.950738916
5498	3.950738916
5499	3.949704142
5500	3.949604743
5501	3.945705824
5502	3.943731491
5503	3.938856016
5504	3.940828402
5505	3.947783251
5506	3.942969518
5507	3.950690335
5508	3.944827586
5509	3.942857143
5510	3.943842365
5511	3.937254902
5512	3.944827586
5513	3.943897638
5514	3.944773176
5515	3.94679803
5516	3.946745562
5517	3.949604743
5518	3.952475248
5519	3.946640316
5520	3.947628458
5521	3.941526264
5522	3.946534653
5523	3.945652174
5524	3.947628458
5525	3.953465347
5526	3.950445986
5527	3.93996063
5528	3.944664032
5529	3.946640316
5530	3.940944882
5531	3.942800789
5532	3.934975369
5533	3.943675889
5534	3.937869822
5535	3.944554455
5536	3.941526264
5537	3.930761622
5538	3.930486594
5539	3.934328358
5540	3.936444886
5541	3.927865613
5542	3.942345924
5543	3.942231076
5544	3.930486594
5545	3.93638171
5546	3.940179462
5547	3.94123506
5548	3.949203187
5549	3.935579782
5550	3.928500497
5551	3.92687747
5552	3.938430983
5553	3.9375
5554	3.934782609
5555	3.941584158
5556	3.943452381
5557	3.936821323
5558	3.933794466
5559	3.932938856
5560	3.938613861
5561	3.938492063
5562	3.93768546
5563	3.941699605
5564	3.936758893
5565	3.93867458
5566	3.93867458
5567	3.933728981
5568	3.941584158
5569	3.945544554
5570	3.948565776
5571	3.944664032
5572	3.941814596
5573	3.942631058
5574	3.941871921
5575	3.94679803
5576	3.949704142
5577	3.953648915
5578	3.954768928
5579	3.94980315
5580	3.952615992
5581	3.956521739
5582	3.952662722
5583	3.953694581
5584	3.962450593
5585	3.954724409
5586	3.956650246
5587	3.960513327
5588	3.96248766
5589	3.957551826
5590	3.961424332
5591	3.96039604
5592	3.959446093
5593	3.963402572
5594	3.954590326
5595	3.953465347
5596	3.951437066
5597	3.95256917
5598	3.948717949
5599	3.951533136
5600	3.948514851
5601	3.951628825
5602	3.953465347
5603	3.953511375
5604	3.949454906
5605	3.950347567
5606	3.948412698
5607	3.947628458
5608	3.95526839
5609	3.952475248
5610	3.95531281
5611	3.950347567
5612	3.953326713
5613	3.956218905
5614	3.947472745
5615	3.948514851
5616	3.951340616
5617	3.947472745
5618	3.95531281
5619	3.947628458
5620	3.949304175
5621	3.956262425
5622	3.955223881
5623	3.949354518
5624	3.949354518
5625	3.949454906
5626	3.954228856
5627	3.952380952
5628	3.954319762
5629	3.95531281
5630	3.954410307
5631	3.959405941
5632	3.956349206
5633	3.954319762
5634	3.959325397
5635	3.955445545
5636	3.962264151
5637	3.960238569
5638	3.968159204
5639	3.962301587
5640	3.958498024
5641	3.957467854
5642	3.952615992
5643	3.955577493
5644	3.958538993
5645	3.96333003
5646	3.963366337
5647	3.96248766
5648	3.964391691
5649	3.963366337
5650	3.959446093
5651	3.96333003
5652	3.967326733
5653	3.964391691
5654	3.966403162
5655	3.968410661
5656	3.961576355
5657	3.96541502
5658	3.968285431
5659	3.964391691
5660	3.957551826
5661	3.955577493
5662	3.949704142
5663	3.950641658
5664	3.951581028
5665	3.952475248
5666	3.946481665
5667	3.946375372
5668	3.941293532
5669	3.947263682
5670	3.950149551
5671	3.945382324
5672	3.950396825
5673	3.948514851
5674	3.943564356
5675	3.947472745
5676	3.945652174
5677	3.941871921
5678	3.939782823
5679	3.937007874
5680	3.949454906
5681	3.947420635
5682	3.948463826
5683	3.946534653
5684	3.951581028
5685	3.955357143
5686	3.959244533
5687	3.960278054
5688	3.962151394
5689	3.955357143
5690	3.956262425
5691	3.954410307
5692	3.949554896
5693	3.949654492
5694	3.952662722
5695	3.954590326
5696	3.964426877
5697	3.960435213
5698	3.952615992
5699	3.948667325
5700	3.955445545
5701	3.956435644
5702	3.957383548
5703	3.953511375
5704	3.958415842
5705	3.949554896
5706	3.953603159
5707	3.947885939
5708	3.950787402
5709	3.948768473
5710	3.949654492
5711	3.946850394
5712	3.943952802
5713	3.945866142
5714	3.951676529
5715	3.953740157
5716	3.954768928
5717	3.960552268
5718	3.956650246
5719	3.953740157
5720	3.951819076
5721	3.95280236
5722	3.951819076
5723	3.951819076
5724	3.951866405
5725	3.95862069
5726	3.951771654
5727	3.947885939
5728	3.945866142
5729	3.946850394
5730	3.949704142
5731	3.951676529
5732	3.943952802
5733	3.952662722
5734	3.952848723
5735	3.951866405
5736	3.945866142
5737	3.943081452
5738	3.943081452
5739	3.948818898
5740	3.955577493
5741	3.963474827
5742	3.964461994
5743	3.966403162
5744	3.965380811
5745	3.956650246
5746	3.960513327
5747	3.960474308
5748	3.962450593
5749	3.961424332
5750	3.95952616
5751	3.966303271
5752	3.961424332
5753	3.963366337
5754	3.961424332
5755	3.962413452
5756	3.960474308
5757	3.962413452
5758	3.964285714
5759	3.965277778
5760	3.965346535
5761	3.964391691
5762	3.962450593
5763	3.950787402
5764	3.955665025
5765	3.952755906
5766	3.949753695
5767	3.950690335
5768	3.950592885
5769	3.943842365
5770	3.950690335
5771	3.958498024
5772	3.953694581
5773	3.956521739
5774	3.955533597
5775	3.952662722
5776	3.954724409
5777	3.951724138
5778	3.947783251
5779	3.953694581
5780	3.956607495
5781	3.951724138
5782	3.953603159
5783	3.941871921
5784	3.945759369
5785	3.947731755
5786	3.944827586
5787	3.949704142
5788	3.951628825
5789	3.949852507
5790	3.948869223
5791	3.948818898
5792	3.945866142
5793	3.951771654
5794	3.948768473
5795	3.946902655
5796	3.945044161
5797	3.944007859
5798	3.946954813
5799	3.949654492
5800	3.936211973
5801	3.941929134
5802	3.946850394
5803	3.952615992
5804	3.953694581
5805	3.954635108
5806	3.948818898
5807	3.944773176
5808	3.947680158
5809	3.94488189
5810	3.930186824
5811	3.932153392
5812	3.932938856
5813	3.932938856
5814	3.942574257
5815	3.949304175
5816	3.949354518
5817	3.944554455
5818	3.943283582
5819	3.9375
5820	3.941410129
5821	3.946268657
5822	3.941584158
5823	3.949304175
5824	3.947472745
5825	3.949454906
5826	3.946375372
5827	3.948258706
5828	3.935707221
5829	3.933728981
5830	3.927865613
5831	3.929911155
5832	3.929980276
5833	3.93669634
5834	3.935707221
5835	3.931952663
5836	3.927093596
5837	3.933859822
5838	3.93960396
5839	3.941641939
5840	3.942574257
5841	3.941641939
5842	3.943564356
5843	3.93780849
5844	3.933728981
5845	3.940535183
5846	3.936883629
5847	3.943564356
5848	3.951533136
5849	3.947731755
5850	3.951628825
5851	3.941986234
5852	3.941929134
5853	3.948818898
5854	3.948768473
5855	3.948768473
5856	3.947680158
5857	3.951533136
5858	3.944773176
5859	3.943842365
5860	3.945598417
5861	3.947680158
5862	3.945812808
5863	3.947628458
5864	3.94950495
5865	3.950544016
5866	3.943842365
5867	3.941871921
5868	3.942913386
5869	3.948667325
5870	3.951581028
5871	3.948717949
5872	3.958415842
5873	3.948667325
5874	3.945705824
5875	3.948565776
5876	3.951581028
5877	3.940828402
5878	3.945652174
5879	3.941757157
5880	3.93780849
5881	3.947368421
5882	3.941641939
5883	3.942574257
5884	3.93780849
5885	3.934782609
5886	3.944499504
5887	3.94950495
5888	3.950347567
5889	3.944554455
5890	3.947524752
5891	3.945544554
5892	3.95531281
5893	3.949454906
5894	3.944609298
5895	3.947576657
5896	3.943564356
5897	3.93972332
5898	3.942460317
5899	3.939484127
5900	3.943508424
5901	3.931818182
5902	3.940535183
5903	3.9375
5904	3.938553023
5905	3.943396226
5906	3.941526264
5907	3.94836147
5908	3.94836147
5909	3.946587537
5910	3.950396825
5911	3.951485149
5912	3.945328032
5913	3.943452381
5914	3.941351889
5915	3.944278607
5916	3.93452381
5917	3.935323383
5918	3.945164506
5919	3.946107784
5920	3.942403178
5921	3.951
5922	3.954228856
5923	3.945382324
5924	3.953
5925	3.955
5926	3.956956957
5927	3.955044955
5928	3.959081836
5929	3.958167331
5930	3.961155378
5931	3.954319762
5932	3.953280318
5933	3.948258706
5934	3.957171315
5935	3.948310139
5936	3.946375372
5937	3.94836147
5938	3.946428571
5939	3.948412698
5940	3.951437066
5941	3.95734127
5942	3.964179104
5943	3.969123506
5944	3.964179104
5945	3.961232604
5946	3.957298908
5947	3.962189055
5948	3.965174129
5949	3.962301587
5950	3.961386139
5951	3.96222664
5952	3.962189055
5953	3.958250497
5954	3.958208955
5955	3.954183267
5956	3.954274354
5957	3.961961962
5958	3.952286282
5959	3.945382324
5960	3.951340616
5961	3.958208955
5962	3.954455446
5963	3.955445545
5964	3.956262425
5965	3.954365079
5966	3.965208748
5967	3.9632572
5968	3.960159363
5969	3.95531281
5970	3.942517344
5971	3.937623762
5972	3.937623762
5973	3.949304175
5974	3.952191235
5975	3.957171315
5976	3.955223881
5977	3.952238806
5978	3.94836147
5979	3.951292247
5980	3.95508982
5981	3.948258706
5982	3.956218905
5983	3.952286282
5984	3.95531281
5985	3.946481665
5986	3.956087824
5987	3.960199005
5988	3.959163347
5989	3.964035964
5990	3.966101695
5991	3.964143426
5992	3.972055888
5993	3.972055888
5994	3.968063872
5995	3.969123506
5996	3.965139442
5997	3.966202783
5998	3.964250248
5999	3.966169154
6000	3.96812749
6001	3.968159204
6002	3.97108674
6003	3.96812749
6004	3.97108674
6005	3.971172962
6006	3.969215492
